date,close,high,low,open,volume,ret_5,ret_10,ret_log,sma_5,sma_10,ema_5,ema_9,ema_10,ema_12,ema_26,dist_from_SMA_5,dist_from_SMA_10,dist_from_EMA_5,dist_from_EMA_10,MACD,MACD_Signal,rolling_STD,historical_volatility,realised_volatility,vol_change,rsi,atr%,body_size,upper_wick,lower_wick
2020-02-27,66.0286865234375,69.04140503149553,65.89350114490772,67.85852928583456,320605600,-0.1460507281376413,-0.16405861752515916,-0.06760272664379297,70.75440216064453,74.30931396484375,70.32941182560633,72.41467543153014,72.75777028378016,73.30436017729396,74.68007814533054,-0.06679041152065023,-0.11143458335954863,-0.061151162657711464,-0.09248611844613895,-1.3757179680365823,-0.06929717798418553,3.513136058310733,0.40408955421977955,0.11714697526673117,0.618772178205224,26.585924734836,0.035448559765201754,1.829842762397064,1.182875745660965,0.1351853785297834
2020-02-28,65.99005889892578,67.20915102510166,61.88861568726967,62.10346834390764,426510000,-0.1267848795946408,-0.15855587705416652,-0.0005851839523310217,68.83814086914063,73.06584320068359,68.88296085004615,71.12975212500928,71.52727730471572,72.179083057545,74.03637301596721,-0.04137360385180903,-0.09684120502549141,-0.04199735196368852,-0.07741408053602622,-1.8572899584222142,-0.4268957340717913,4.076297696749816,0.4042984901596008,0.11713946364046782,0.330326107840911,26.533878702414,0.038694810205489386,3.886590555018138,1.2190921261758803,0.21485265663797293
2020-03-02,72.1337661743164,72.76865844299596,67.04256816593558,68.14336733709636,341397200,0.002112713974161906,-0.0804433378095184,0.08901815091623844,68.86855621337891,72.4348129272461,69.9665626248029,71.3305549348707,71.63754800827948,72.17211122935599,73.89543917584493,0.047412202904627956,-0.004156105893889256,0.030974846672619526,0.00692678881163793,-1.7233279464889364,-0.6861821765552203,4.128108163291335,0.509017710747445,0.13996097925451928,-0.19955639961548377,44.98218157485625,0.03958295432339031,3.9903988372200416,0.6348922686795504,1.1007991711607872
2020-03-03,69.84288024902344,73.3866827671886,68.99313499680584,73.30702283331924,319475600,0.004304563943624329,-0.09304045997668808,-0.03227410749436755,68.92842712402344,71.71832962036133,69.92533516620975,71.03301999770125,71.31124477932383,71.81376800161252,73.59524962571001,0.01326670523548451,-0.02615020987334095,-0.0011791851549988153,-0.020590925524358997,-1.7814816240974949,-0.9052420660636753,4.282919808502259,0.5205294915766359,0.14360756144136722,-0.06421142294078563,40.86173968616976,0.04245450242218117,3.4641425842958,0.07965993386936532,0.8497452522176019
2020-03-04,73.08248138427734,73.24180855249296,70.76259766156525,71.5616425276586,219178400,0.03447770526609073,-0.0645205772294436,0.04534053392855768,69.41557464599609,71.21427536010742,70.97771723889895,71.44291227501647,71.63328779840629,72.00895467586864,73.5572667930113,0.052825417883258334,0.026233588907884155,0.02965387204964789,0.020230728344473665,-1.5483121171426575,-1.0338560762794717,4.269316051057058,0.5340207644732877,0.14705074975716273,-0.3139432244590823,48.10159741230618,0.04099654545122642,1.520838856618738,0.15932716821561144,0.7990448660933538
2020-03-05,70.71192169189453,72.31242082695749,70.34740002247567,71.33956494467967,187572800,0.07092728047520191,-0.08548242862066535,-0.0329745029536726,70.3522216796875,70.55331192016601,70.88911872323081,71.29671415839208,71.46576668813142,71.80941113987262,73.34650048922487,0.005112845104519039,0.002248084000762357,-0.0024996365384100704,-0.01054833707342129,-1.537089349352243,-1.134502730894026,4.29516661618917,0.5430541825932754,0.15048348956661173,-0.14420034090950573,43.86938843757338,0.042107227740077524,0.6276432527851341,0.9728558822778268,0.3645216694188633
2020-03-06,69.77287292480469,70.20498737405435,67.889928042293,68.07580613740882,226176800,0.057323998326367365,-0.07672869749396538,-0.013368888152454574,71.10878448486328,69.97346267700195,70.51703679042211,70.9919459116746,71.15796782207201,71.4960975683237,73.08178733630484,-0.01878687098558073,-0.0028666546505377874,-0.010552965630548142,-0.019465071019603923,-1.5856897679811368,-1.2247401383114482,4.289846785825439,0.5404327160121201,0.15062795696181186,0.20580809157830982,42.28234573578627,0.04251475515871024,1.697066787395869,0.43211444924966713,0.1858780951158252
2020-03-09,64.25435638427734,67.13188124194363,63.48910424371685,63.67015682235863,286744800,-0.10923330650721752,-0.10735137126615724,-0.08239576905932765,69.53290252685547,69.20072937011719,68.42947665504053,69.64442800619516,69.90276574247298,70.38198354000889,72.42790356208057,-0.07591436500927609,-0.0714786250211956,-0.061013476572535606,-0.08080380365785238,-2.0459200220716838,-1.3889761150634954,4.701157741262042,0.6049503499129938,0.17114480185932973,0.2677905072491962,34.40518341764462,0.04985394556797699,0.5841995619187159,2.8775248576662875,0.1810525786417756
2020-03-10,68.88207244873047,69.14761776690831,65.02685833500999,66.9025682079639,285290000,-0.013756703573323814,-0.009511356239884305,0.06954642235922331,69.34074096679687,69.13458404541015,68.58034191960385,69.49195689470221,69.7171851436107,70.15122798750451,72.16524940553613,-0.0066147045974895525,-0.0036524642502198737,0.004399664986802364,-0.011978577350189706,-2.014021418031618,-1.5139851756571199,4.6678788196527945,0.6654861353859797,0.18467484408616144,-0.005073500896964789,43.85178716705602,0.04825700250360251,1.9795042407665733,0.26554531817784266,1.8757098729539052
2020-03-11,66.4897689819336,67.88749740945617,65.62795665733853,66.96292517997638,255598800,-0.09020920304660152,-0.05884170409544043,-0.03534786155236529,68.02219848632812,68.71888656616211,67.88348427371378,68.89151931214849,69.13038220512395,69.58792660203207,71.74484344823223,-0.022528373655881374,-0.03243820870238254,-0.02053099228319759,-0.03819757882077259,-2.1569168462001613,-1.642571509765728,4.74022613667556,0.673607185805796,0.18792990841528479,-0.10407374951803428,40.59691832602739,0.04991816996469039,0.47315619804278697,0.9245722294797929,0.8618123245950642
2020-03-12,59.92359161376953,65.17894700154001,59.86806983845157,61.7848142766757,418474000,-0.15256734394989058,-0.09246125027037921,-0.10397780836764697,65.86453247070312,68.1083770751953,65.23018672039903,67.0979337724727,67.45642027942314,68.10110583460707,70.86919516419795,-0.09019939311914427,-0.12017296275301544,-0.08135183070034051,-0.11166955842676726,-2.768089329590879,-1.8676750737307581,5.1908323276343875,0.7442546469730683,0.21349049015685,0.6372299087476154,33.29266565290888,0.05932473631307897,1.8612226629061652,3.3941327248643134,0.05552177531796332
2020-03-13,67.10293579101562,67.57367559511492,61.06301877546382,63.94538103600016,370732000,-0.038266120081747124,0.01686431124109755,0.1131575179323601,65.3305450439453,68.2196647644043,65.85443641060456,67.09893417618129,67.39215037243996,67.94754121251607,70.59021298840666,0.027129587635892218,-0.016369605116725264,0.01895847035462618,-0.004291517332894106,-2.642671775890591,-2.022674414162725,4.975359552049121,0.870369302149125,0.24151965479624035,-0.11408594082308576,44.95437858406307,0.05733669779638855,3.157554755015468,0.4707398040992956,2.8823622605363397
2020-03-16,58.470333099365234,62.54280456775261,57.93682983719696,58.4075658429193,322423600,-0.09001760519271851,-0.1894179910408741,-0.13770829639558055,64.17374038696289,66.85332145690919,63.39306864019146,65.37321396081808,65.77000177733545,66.48950919510825,69.69244410773692,-0.08887447191337973,-0.12539374521499683,-0.0776541607216848,-0.11098781329949281,-3.2029349126286633,-2.2587265138559127,5.319723282486927,0.983824470799884,0.2780202474389301,-0.1303054497588555,36.65627654076017,0.07229929701802941,0.06276725644593739,4.072471468387377,0.47073600572233687
2020-03-17,61.04128646850586,62.1879493594709,57.550590391518064,59.74977632698614,324056000,-0.11382912420442304,-0.1260199142580556,0.043030963482435416,62.60558319091797,65.97316207885743,62.609141249629594,64.50682846235563,64.91023535754825,65.65132108332327,69.05161761594204,-0.024986537025647224,-0.07475578636744012,-0.02504194674819966,-0.05960460423122585,-3.4002965326187677,-2.487040517608484,5.354426957582184,1.004691647710005,0.28072299681716834,0.005062904824584713,40.19680653469225,0.0697339388154739,1.2915101415197228,1.1466628909650396,2.1991859354680727
2020-03-18,59.5469970703125,60.3508711155952,57.24159305699179,57.88131450093201,300233600,-0.10441864993556471,-0.18520832978827684,-0.024784595082564524,61.21702880859375,64.61961364746094,61.58842652319057,63.514862183947,63.93510112350538,64.71219431209084,68.3475716495991,-0.027280509537679666,-0.07849964261350474,-0.03314631608764007,-0.06863372351153788,-3.6353773375082596,-2.716707881588439,5.270939561021122,1.0008614865041259,0.2814478903538396,-0.07351321993729476,38.838032892868895,0.07093572866397391,1.6656825693804933,0.8038740452826971,0.6397214439402177
2020-03-19,59.09075546264648,61.03646731467495,58.56691024737155,59.72081881991735,271857200,-0.013898301632034982,-0.16434521861651152,-0.007691377273940416,61.05046157836914,63.45749702453613,60.75586950300921,62.630040839686906,63.05431100334922,63.84735756602248,67.6618815616767,-0.032099775580026184,-0.06881364325165919,-0.02740663665887061,-0.0628593902245988,-3.8145239956542127,-2.936271104401594,5.133533012214424,1.00101805452335,0.28136405988891583,-0.09451440478347528,38.41110238447726,0.06936265334349044,0.6300633572708705,1.3156484947576033,0.5238452152749247
2020-03-20,55.33934020996094,60.79264444451166,55.03999854094989,59.67011594836406,401693200,-0.1753067200769136,-0.20686453215706047,-0.06559043841724549,58.6977424621582,62.014143753051755,58.950359738659785,61.17190071374172,61.651589040914985,62.53843181893609,66.74910072080885,-0.05721518599054114,-0.10763356774981427,-0.06125525857191219,-0.10238582539640516,-4.210668901872765,-3.1911506638958285,5.345754291675596,1.0176975711716478,0.2879993811244181,0.4775889695031068,35.00387566958294,0.07619952035937791,4.330775738403119,1.122528496147602,0.2993416690110493
2020-03-23,54.16370391845703,55.16070158535809,51.32479999006741,55.05931255400759,336752800,-0.07365494521109472,-0.15704230862530955,-0.021473037092052272,57.83641662597656,61.00507850646973,57.354807798592205,59.770261354684784,60.290155382286265,61.25001214193931,65.81684910581983,-0.06350173336758856,-0.11214434528245308,-0.05563794915573757,-0.10161611667747061,-4.566836963880519,-3.4662879238927666,5.763711922258932,1.0105244543914411,0.2846689079301447,-0.1616666650070253,33.98642747830215,0.0775866774725213,0.895608635550559,0.10138903135050015,2.8389039283896196
2020-03-24,59.59769058227539,59.79322680600636,56.56083445045727,57.05812501538411,287531200,-0.02364949970337349,-0.13478662206868885,0.09560580998528745,57.54769744873047,60.07664031982422,58.10243539315327,59.73574720020291,60.1642526913752,60.99580882506793,65.35617069666839,0.035622504885990836,-0.007972312283095266,0.025734810924953385,-0.009416922570385802,-4.360361871600453,-3.645102713434304,5.789415923770606,1.0791129798114223,0.29831097691802133,-0.1461653770956025,42.330408608053425,0.07222294071788256,2.5395655668912838,0.19553622373096857,0.49729056492683554
2020-03-25,59.26939010620117,62.34245572079971,58.97487753279941,60.53192941719469,303602000,-0.004661980918761244,-0.10859383310076354,-0.00552383904698901,57.4921760559082,59.35460243225098,58.49142029750257,59.64247578140257,60.00155040316174,60.730205945242275,64.90529806033749,0.030912276629862102,-0.0014356481647243762,0.013300579892600375,-0.012202356306479445,-4.175092115095211,-3.751100593766486,5.723162469274842,1.0756168509442212,0.29794668911035205,0.05589236924549401,41.985127212939744,0.07149407650355281,1.2625393109935175,1.8105263036050232,0.29451257340176085
2020-03-26,62.38831329345703,62.44624776872447,59.47215893769996,59.51078437689467,252087200,0.055804969914373004,0.04113107397790139,0.05128498521713134,58.15168762207031,59.601074600219725,59.7903846294874,60.19164328381346,60.43550729230633,60.985299383429165,64.71885474427226,0.07285473293433348,0.046764906705675915,0.04345060966020926,0.03231222982386213,-3.7335553608430985,-3.7475915471818086,5.7143589265809815,1.0721646417755044,0.2946731250230783,-0.16967872411907692,46.45369237915051,0.0667057070515999,2.877528916562362,0.057934475267437335,0.03862543919471051
2020-03-27,59.80530548095703,61.767913466106,59.63873647362711,61.01473571142301,204216800,0.08070145495143133,-0.10875277249845261,-0.04228359343265464,59.04488067626953,58.871311569213866,59.79535824664394,60.11437572324218,60.320925144788276,60.803761859971914,64.35488813217484,0.012878759275622043,0.01586500940521916,0.00016635462358228635,-0.008547940247826166,-3.5511262722029215,-3.7082984921860316,5.759886969356064,1.0811827793821263,0.2976907967072323,-0.1898961946501052,43.46761995579267,0.06790022523036424,1.2094302304659763,0.7531777546829943,0.16656900732991886
2020-03-30,61.512020111083984,61.68341820252802,60.20602640105231,60.529509863529455,167976400,0.13566864267055623,0.052021031016698194,0.028138227237023344,60.51454391479492,59.17548027038574,60.36757886812396,60.39390460081055,60.537487865932945,60.91272466783531,64.14430531579774,0.016483247361056216,0.03948493244198578,0.018957878788879667,0.016097996126123535,-3.2315806479624243,-3.6129549233413103,5.405090479904969,1.031480979378936,0.285459872983372,-0.17746042441170362,45.940330922241614,0.06348170520227024,0.9825102475545293,0.17139809144403273,0.3234834624771423
2020-03-31,61.38650131225586,63.3660094986333,60.8336888557072,61.70274302705608,197002000,0.03001476588276497,0.005655431982550363,-0.0020426420272136375,60.87230606079102,59.21000175476074,60.70721968283459,60.59242394309961,60.69185394708256,60.98561338236155,63.9400235377576,0.00844711305911973,0.036758984850395145,0.011189470263507065,0.011445479417698481,-2.9544101553960473,-3.481245969752258,5.168382969251,1.0276059901353392,0.2836369042553811,0.1727957022534119,45.781731774856596,0.062014405861417564,0.31624171480022056,1.6632664715772165,0.5528124565486578
2020-04-01,58.15650939941406,60.04186986399155,57.72681152815292,59.50595387920076,176218400,-0.018776651907384312,-0.023351096433235186,-0.05405214842817684,60.6497299194336,59.0709529876709,59.856982921694424,60.10524103436251,60.230882211142834,60.55036661575424,63.51161508306548,-0.04110851809779697,-0.015480427215177941,-0.028408941434701785,-0.03444035245004279,-2.9612484673112363,-3.377246469264054,4.6226167824672535,1.0217111830357593,0.28515919095892944,-0.10549943655394356,41.784164380540666,0.06527792309463325,1.3494444797866976,0.5359159847907904,0.42969787126114056
2020-04-02,59.12695693969727,59.18006600388776,57.18848714731951,58.01891576899804,165934000,-0.0522751166299249,0.0006126419736447453,0.016549130390052864,59.99745864868164,59.07457313537598,59.61364092769538,59.90958421542946,60.03016852542546,60.33138051174548,63.18682559096413,-0.014508976356509372,0.000886740293514291,-0.008163970199176368,-0.015045961187759053,-2.8554450792186543,-3.2728861912549743,4.1553046899078,1.0229780108887634,0.28372930772124405,-0.05836166938299292,43.383723131056556,0.062026275369852106,1.1080411706992308,0.05310906419048678,0.8304286216785286
2020-04-03,58.27720642089844,59.31282557705468,57.68818142695347,58.612757061413085,129880000,-0.025551229071895,0.05308820451763707,-0.0144758981846457,59.69183883666992,59.36835975646973,59.16816275876307,59.58310865652326,59.71144814278418,60.015353728538244,62.823150096885186,-0.02369892506816942,-0.018379374805826302,-0.015058036219532186,-0.024019543429195184,-2.807796368346942,-3.179868226673368,3.685132815357202,1.023049030462646,0.28378362270891494,-0.21727915918377183,42.288050575033914,0.060426918474082714,0.3355506405146471,0.7000685156415969,0.5890249939449674
2020-04-06,63.36118316650391,63.51567759082076,60.20121192500367,60.568142628925735,201820400,0.030061816407273678,0.16980890490601608,0.08364037462003555,60.06167144775391,60.28810768127441,60.56583622801001,60.33872355851939,60.37503632891504,60.5300967189945,62.86300439833843,0.054935396222200776,0.050973162094852156,0.046153856903260744,0.04945995926728312,-2.3329076793439327,-3.0104761172074808,3.6448724235294985,1.0347631095102106,0.28414748639658527,0.5538989836772406,50.36486287564871,0.05751395033664392,2.793040537578179,0.15449442431684446,0.3669307039220655
2020-04-07,62.6273078918457,65.58933353543772,62.52350615550967,65.3720644929947,202887200,0.020213020013605476,0.0508344749598626,-0.011650009755187858,60.30983276367188,60.59106941223145,61.25299344928858,60.796440425184656,60.784540249447886,60.85274459174084,62.845545397857485,0.03842615742701538,0.03360624757686158,0.022436690276939984,0.03031638694371066,-1.992800806116648,-2.8069410549893146,3.13352678064878,1.0012518322410235,0.27575135881773294,0.005285887848800241,49.29245963114218,0.05752830779261442,2.7447566011489926,0.21726904244302148,0.10380173633603107
2020-04-08,64.230224609375,64.54404618126709,63.06183266990903,63.42634690897305,168895200,0.10443740989073413,0.0836997730917226,0.0252724769274994,61.524575805664064,61.08715286254883,62.24540383598406,61.48319726202273,61.41102831488917,61.372356902146095,62.948114228340266,0.0439767161054014,0.051452254681084025,0.03188702540385028,0.04590700354389458,-1.5757573261941715,-2.560704309230286,2.9342976668119602,0.9998106140758919,0.2746416550043928,-0.1675413727430809,51.710993213249516,0.05421757454314631,0.803877700401948,0.3138215718920918,0.3645142390640217
2020-04-09,64.69374084472656,65.19586439958498,63.89952839783749,64.86514268497035,161834800,0.09414967712116096,0.03695287513905776,0.007190567414897734,62.63793258666992,61.31769561767578,63.06151617223156,62.1253059785635,62.007885138495965,61.88333904715848,63.07741990362814,0.0328204998658296,0.05505825346244068,0.02588305469911507,0.043314744572108536,-1.194080856469661,-2.287379618678161,3.0981519377953144,0.924021709443387,0.2542997410347895,-0.04180343787153218,52.41773915923722,0.05141546955654107,0.17140184024378868,0.33072171461462574,0.7942124468890697
2020-04-13,65.96349334716797,66.07212784753266,64.17227648943236,64.7709597033301,131022800,0.131891821834363,0.10297059461006852,0.01943700225667745,64.17518997192383,61.93351440429687,64.02884189721037,62.8929434522844,62.72708663098178,62.511055093313786,63.291203121668126,0.02786596153476928,0.06506943747070006,0.030215312234811612,0.05159504274805076,-0.7801480283543398,-1.985933300613397,2.977687981094422,0.8322819047162019,0.2285640642849936,-0.1903916833709437,54.387170639781544,0.048881171003212515,1.1925336438378622,0.10863450036468691,0.5986832138977434
2020-04-14,69.29487609863281,69.58456326372355,67.12224446160415,67.59298426311395,194994800,0.09364870786165747,0.12652577453144676,0.049269507602177874,65.3619285583496,62.711800003051756,65.78418663101786,64.17332998155409,63.92123017055469,63.55471986336286,63.735919638480325,0.06017184050455619,0.10497348338368062,0.053366768632503385,0.08406668510196301,-0.181199775117463,-1.6249865955142104,3.5388841498120236,0.6741180266539771,0.18895883405033667,0.4882508998433861,59.162911097177314,0.046940098458234755,1.7018918355188646,0.28968716509074,0.47073980150979366
