date,close,high,low,open,volume,ret_5,ret_10,ret_log,sma_5,sma_10,ema_5,ema_9,ema_10,ema_12,ema_26,dist_from_SMA_5,dist_from_SMA_10,dist_from_EMA_5,dist_from_EMA_10,MACD,MACD_Signal,rolling_STD,historical_volatility,realised_volatility,vol_change,rsi,atr%,body_size,upper_wick,lower_wick,label,future_returns,exit_price,exit_date,exit_reason,holding_days
2020-02-14,78.4440689086914,78.69271421468866,77.93712009409066,78.3933688702963,80113600,0.0153736688542382,0.0523771989431827,0.0002460956404274,78.12686004638672,77.47514724731445,78.16833397487757,77.7779643766515,77.6888167754399,77.51676077459032,76.45575547926117,0.0040601767704006,0.0125062254904012,0.003527450564604,0.0097215038740333,1.0610052953291529,0.9866783082125264,1.3346939961268611,0.2919685972810477,0.0805030546224007,-0.1544524610649769,54.42009784544081,0.0201637940840074,0.0507000383951066,0.2486453059972575,0.4562487762056406,-1.0,-0.020163794084007345,76.86233885610487,2020-02-18,STOP LOSS HIT,1.0
2020-02-18,77.0077133178711,77.1887659353896,75.94794846047884,76.12900107799734,152531200,-0.0079301270522667,0.0359524393321701,-0.01848028306652,78.00374755859374,77.74240036010742,77.78146042254208,77.62391416489541,77.56497978315466,77.4384457812489,76.49664124508413,-0.0127690562555916,-0.0094502747385367,-0.0099477060531862,-0.0071845111910231,0.9418045361647672,0.9777035538029744,1.3338101907383113,0.2981108003696835,0.0818598624657165,0.9039364102973776,48.61802564366204,0.0213880347995203,0.8787122398737495,0.1810526175185032,0.1810526175185032,-1.0,-0.02138803479952026,75.36066966559699,2020-02-21,STOP LOSS HIT,3.0
2020-02-19,78.1230239868164,78.3523603305451,77.24914422153864,77.24914422153864,93984000,0.0125469006974883,0.017369237175334,0.0143792249718701,78.19735870361328,77.87577743530274,77.89531494396687,77.72373612927962,77.6664423656386,77.54376550518236,76.61711404076802,-0.0009506039338056,0.0031748838940205,0.0029232700710349,0.0058787502976936,0.9266514644143484,0.9674931359252492,1.3451825848275456,0.3010170377460462,0.0828345341771848,-0.3838375361893174,52.82397221978558,0.0208062080722448,0.8738797652777635,0.2293363437286899,0.0,-1.0,-0.020806208072244748,76.49758009451374,2020-02-21,STOP LOSS HIT,2.0
2020-02-20,77.3215560913086,78.37166303401608,76.81702354297988,77.88403050271104,100566000,-0.0210877741581122,-0.0012127726065159,-0.0103120352900688,77.86422576904297,77.86638870239258,77.70406199308078,77.64330012168541,77.60373577030587,77.50957944150947,76.66929493340066,-0.0069694352236163,-0.0069970191267808,-0.0049225985355341,-0.0036361610197798,0.8402845081088088,0.9420514103619612,1.3395271904940895,0.3036025812722627,0.0833978495106777,0.0700331971399386,49.6770656035097,0.0209564643675284,0.562474411402448,0.4876325313050387,0.5045325483287115,-1.0,-0.020956464367528484,75.70116965623923,2020-02-21,STOP LOSS HIT,1.0
2020-02-21,75.57136535644531,77.35775721221363,74.95578935685651,76.91598466630131,129554000,-0.0363839295920311,-0.0351064839140741,-0.0228953331684001,77.29354553222656,77.59143142700195,76.9931631142023,77.2289131686374,77.23421387687668,77.21139265919192,76.58796681658916,-0.0222810347736371,-0.02603465399987,-0.0184665456028617,-0.0215299468585542,0.6234258426027566,0.8783262968101204,1.382895991513197,0.3141633885632049,0.0863499774638703,0.2882485134140764,43.572568471232046,0.0221805398310521,1.3446193098560002,0.4417725459123147,0.615575999588799,-1.0,-0.022180539831052035,73.89515167706969,2020-02-24,STOP LOSS HIT,1.0
2020-02-24,71.981689453125,73.43011036441114,69.82113268068633,71.75960237227564,222195200,-0.0823820021764627,-0.0682748469432346,-0.0486656727875333,76.00106964111328,77.06396484375,75.32267189384321,76.17946842553494,76.27920943619455,76.40682293518161,76.24676108596218,-0.0528858370937185,-0.0659487920317816,-0.0443556017957893,-0.0563393356438008,0.1600618492194314,0.7346734072919827,1.7885037779381232,0.3571653116957756,0.099077431097635,0.7150778825817805,34.27067838181523,0.0273293812802381,0.2220870808493629,1.448420911286135,1.9384696915893045,-1.0,-0.027329381280238048,70.01447441686486,2020-02-25,STOP LOSS HIT,1.0
2020-02-25,69.54352569580078,73.03180965186876,69.07279323243056,72.6503953158895,230673600,-0.0969277920415552,-0.1040892693880367,-0.0344589479714607,74.50823211669922,76.25598983764648,73.39628982782907,74.85227987958811,75.05453966521385,75.35093105219994,75.75022513113541,-0.0666329918165608,-0.0880254017571201,-0.0524926279116558,-0.0734267906244624,-0.3992940789354691,0.5078799100464924,2.369445360580149,0.3620798010699061,0.1005631520797,0.0381574399446973,29.64199211772696,0.0303333278335266,3.106869620088716,0.3814143359792581,0.4707324633702257,-1.0,-0.030333327833526512,67.43403913217078,2020-02-27,STOP LOSS HIT,2.0
2020-02-26,70.64674377441406,71.90928692764982,69.16211349223191,69.16935530367469,198054800,-0.0956988072256905,-0.084352629959331,0.0157391929837763,73.01297607421876,75.60516738891602,72.47977447669074,74.0111726585533,74.25312223052298,74.62720993254058,75.37218947508198,-0.0324083803596689,-0.0655831312295841,-0.0252902373870681,-0.0485687112915294,-0.744979542541401,0.2573080195289137,2.7151498314802027,0.3505396048252596,0.097889944413876,-0.1414067322831914,33.98659757426459,0.0305043871913182,1.4773884707393703,1.2625431532357538,0.0072418114427819,-1.0,-0.03050438719131828,68.49170814851348,2020-02-27,STOP LOSS HIT,1.0
2020-02-27,66.0286865234375,69.04140503149553,65.89350114490772,67.85852928583456,320605600,-0.1460507281376413,-0.1640586175251591,-0.0676027266437929,70.75440216064453,74.30931396484375,70.32941182560633,72.41467543153014,72.75777028378016,73.30436017729396,74.68007814533054,-0.0667904115206502,-0.1114345833595486,-0.0611511626577114,-0.0924861184461389,-1.3757179680365823,-0.0692971779841855,3.513136058310733,0.4040895542197795,0.1171469752667311,0.618772178205224,26.585924734836,0.0354485597652017,1.829842762397064,1.182875745660965,0.1351853785297834,-1.0,-0.03544855976520163,63.68806468299366,2020-02-28,STOP LOSS HIT,1.0
2020-02-28,65.99005889892578,67.20915102510166,61.88861568726967,62.10346834390764,426510000,-0.1267848795946408,-0.1585558770541665,-0.000585183952331,68.83814086914063,73.06584320068359,68.88296085004615,71.12975212500928,71.52727730471572,72.179083057545,74.03637301596721,-0.041373603851809,-0.0968412050254914,-0.0419973519636885,-0.0774140805360262,-1.8572899584222144,-0.4268957340717913,4.076297696749816,0.4042984901596008,0.1171394636404678,0.330326107840911,26.533878702414,0.0386948102054893,3.886590555018138,1.2190921261758805,0.2148526566379729,1.0,0.07738962041097855,71.09700450801176,2020-03-02,TAKE PROFIT HIT,1.0
2020-03-02,72.1337661743164,72.76865844299596,67.04256816593558,68.14336733709636,341397200,0.0021127139741619,-0.0804433378095184,0.0890181509162384,68.86855621337891,72.4348129272461,69.9665626248029,71.3305549348707,71.63754800827948,72.17211122935599,73.89543917584493,0.0474122029046279,-0.0041561058938892,0.0309748466726195,0.0069267888116379,-1.7233279464889364,-0.6861821765552203,4.128108163291335,0.509017710747445,0.1399609792545192,-0.1995563996154837,44.98218157485625,0.0395829543233903,3.9903988372200416,0.6348922686795504,1.1007991711607872,-1.0,-0.039582954323390235,69.27849860266433,2020-03-03,STOP LOSS HIT,1.0
2020-03-03,69.84288024902344,73.3866827671886,68.99313499680584,73.30702283331924,319475600,0.0043045639436243,-0.093040459976688,-0.0322741074943675,68.92842712402344,71.71832962036133,69.92533516620975,71.03301999770125,71.31124477932383,71.81376800161252,73.59524962571001,0.0132667052354845,-0.0261502098733409,-0.0011791851549988,-0.0205909255243589,-1.7814816240974949,-0.9052420660636752,4.282919808502259,0.5205294915766359,0.1436075614413672,-0.0642114229407856,40.86173968616976,0.0424545024221811,3.4641425842958,0.0796599338693653,0.8497452522176019,-1.0,-0.04245450242218116,66.87773552031916,2020-03-09,STOP LOSS HIT,4.0
2020-03-04,73.08248138427734,73.24180855249296,70.76259766156525,71.5616425276586,219178400,0.0344777052660907,-0.0645205772294436,0.0453405339285576,69.41557464599609,71.21427536010742,70.97771723889895,71.44291227501647,71.63328779840629,72.00895467586864,73.5572667930113,0.0528254178832583,0.0262335889078841,0.0296538720496478,0.0202307283444736,-1.5483121171426577,-1.0338560762794715,4.269316051057058,0.5340207644732877,0.1470507497571627,-0.3139432244590823,48.10159741230618,0.0409965454512264,1.520838856618738,0.1593271682156114,0.7990448660933538,-1.0,-0.04099654545122647,70.0863521145184,2020-03-06,STOP LOSS HIT,2.0
2020-03-05,70.71192169189453,72.31242082695749,70.34740002247567,71.33956494467967,187572800,0.0709272804752019,-0.0854824286206653,-0.0329745029536726,70.3522216796875,70.55331192016601,70.88911872323081,71.29671415839208,71.46576668813142,71.80941113987262,73.34650048922487,0.005112845104519,0.0022480840007623,-0.00249963653841,-0.0105483370734212,-1.537089349352243,-1.134502730894026,4.29516661618917,0.5430541825932754,0.1504834895666117,-0.1442003409095057,43.86938843757338,0.0421072277400775,0.6276432527851341,0.9728558822778268,0.3645216694188633,-1.0,-0.042107227740077406,67.73443870127541,2020-03-09,STOP LOSS HIT,2.0
2020-03-06,69.77287292480469,70.20498737405435,67.889928042293,68.07580613740882,226176800,0.0573239983263673,-0.0767286974939653,-0.0133688881524545,71.10878448486328,69.97346267700195,70.51703679042211,70.9919459116746,71.15796782207201,71.4960975683237,73.08178733630484,-0.0187868709855807,-0.0028666546505377,-0.0105529656305481,-0.0194650710196039,-1.5856897679811368,-1.2247401383114482,4.289846785825439,0.5404327160121201,0.1506279569618118,0.2058080915783098,42.28234573578627,0.0425147551587102,1.697066787395869,0.4321144492496671,0.1858780951158252,-1.0,-0.04251475515871022,66.80649631568681,2020-03-09,STOP LOSS HIT,1.0
2020-03-09,64.25435638427734,67.13188124194363,63.48910424371685,63.67015682235863,286744800,-0.1092333065072175,-0.1073513712661572,-0.0823957690593276,69.53290252685547,69.20072937011719,68.42947665504053,69.64442800619516,69.90276574247298,70.38198354000889,72.42790356208057,-0.075914365009276,-0.0714786250211956,-0.0610134765725356,-0.0808038036578523,-2.045920022071684,-1.3889761150634954,4.701157741262042,0.6049503499129938,0.1711448018593297,0.2677905072491962,34.40518341764462,0.0498539455679769,0.5841995619187159,2.8775248576662875,0.1810525786417756,-1.0,-0.04985394556797698,61.05102319859019,2020-03-12,STOP LOSS HIT,3.0
2020-03-10,68.88207244873047,69.14761776690831,65.02685833500999,66.9025682079639,285290000,-0.0137567035733238,-0.0095113562398843,0.0695464223592233,69.34074096679687,69.13458404541015,68.58034191960385,69.49195689470221,69.7171851436107,70.15122798750451,72.16524940553613,-0.0066147045974895,-0.0036524642502198,0.0043996649868023,-0.0119785773501897,-2.014021418031618,-1.51398517565712,4.6678788196527945,0.6654861353859797,0.1846748440861614,-0.0050735008969647,43.85178716705602,0.0482570025036025,1.9795042407665733,0.2655453181778426,1.8757098729539048,-1.0,-0.048257002503602556,65.55803010611875,2020-03-12,STOP LOSS HIT,2.0
2020-03-11,66.4897689819336,67.88749740945617,65.62795665733853,66.96292517997638,255598800,-0.0902092030466015,-0.0588417040954404,-0.0353478615523652,68.02219848632812,68.71888656616211,67.88348427371378,68.89151931214849,69.13038220512395,69.58792660203207,71.74484344823223,-0.0225283736558813,-0.0324382087023825,-0.0205309922831975,-0.0381975788207725,-2.1569168462001613,-1.642571509765728,4.74022613667556,0.673607185805796,0.1879299084152847,-0.1040737495180342,40.59691832602739,0.0499181699646903,0.4731561980427869,0.9245722294797928,0.8618123245950642,-1.0,-0.0499181699646903,63.17072139298044,2020-03-12,STOP LOSS HIT,1.0
2020-03-12,59.92359161376953,65.17894700154001,59.86806983845157,61.7848142766757,418474000,-0.1525673439498905,-0.0924612502703792,-0.1039778083676469,65.86453247070312,68.1083770751953,65.23018672039903,67.0979337724727,67.45642027942314,68.10110583460707,70.86919516419795,-0.0901993931191442,-0.1201729627530154,-0.0813518307003405,-0.1116695584267672,-2.768089329590879,-1.867675073730758,5.190832327634388,0.7442546469730683,0.21349049015685,0.6372299087476154,33.29266565290888,0.0593247363130789,1.8612226629061648,3.3941327248643134,0.0555217753179633,1.0,0.11864947262615784,67.03349415660854,2020-03-13,TAKE PROFIT HIT,1.0
2020-03-13,67.10293579101562,67.57367559511492,61.06301877546382,63.94538103600016,370732000,-0.0382661200817471,0.0168643112410975,0.1131575179323601,65.3305450439453,68.2196647644043,65.85443641060456,67.09893417618129,67.39215037243996,67.94754121251607,70.59021298840666,0.0271295876358922,-0.0163696051167252,0.0189584703546261,-0.0042915173328941,-2.642671775890591,-2.022674414162725,4.975359552049121,0.870369302149125,0.2415196547962403,-0.1140859408230857,44.95437858406307,0.0573366977963885,3.157554755015468,0.4707398040992956,2.88236226053634,-1.0,-0.05733669779638848,63.2554750403157,2020-03-16,STOP LOSS HIT,1.0
2020-03-16,58.470333099365234,62.54280456775261,57.93682983719696,58.4075658429193,322423600,-0.0900176051927185,-0.1894179910408741,-0.1377082963955805,64.17374038696289,66.85332145690919,63.39306864019146,65.37321396081808,65.77000177733545,66.48950919510825,69.69244410773692,-0.0888744719133797,-0.1253937452149968,-0.0776541607216848,-0.1109878132994928,-3.2029349126286637,-2.2587265138559127,5.319723282486927,0.983824470799884,0.2780202474389301,-0.1303054497588555,36.65627654076017,0.0722992970180294,0.0627672564459373,4.072471468387377,0.4707360057223368,-1.0,-0.07229929701802938,54.24296911987111,2020-03-23,STOP LOSS HIT,5.0
2020-03-17,61.04128646850586,62.1879493594709,57.550590391518064,59.74977632698614,324056000,-0.113829124204423,-0.1260199142580556,0.0430309634824354,62.60558319091797,65.97316207885743,62.6091412496296,64.50682846235563,64.91023535754825,65.65132108332327,69.05161761594204,-0.0249865370256472,-0.0747557863674401,-0.0250419467481996,-0.0596046042312258,-3.400296532618768,-2.487040517608484,5.354426957582184,1.004691647710005,0.2807229968171683,0.0050629048245847,40.19680653469225,0.0697339388154739,1.2915101415197228,1.1466628909650396,2.1991859354680727,-1.0,-0.06973393881547381,56.78463713269326,2020-03-20,STOP LOSS HIT,3.0
2020-03-18,59.5469970703125,60.3508711155952,57.24159305699179,57.88131450093201,300233600,-0.1044186499355647,-0.1852083297882768,-0.0247845950825645,61.21702880859375,64.61961364746094,61.58842652319057,63.514862183947,63.93510112350538,64.71219431209084,68.3475716495991,-0.0272805095376796,-0.0784996426135047,-0.03314631608764,-0.0686337235115378,-3.63537733750826,-2.716707881588439,5.270939561021122,1.000861486504126,0.2814478903538396,-0.0735132199372947,38.838032892868895,0.0709357286639739,1.6656825693804933,0.8038740452826971,0.6397214439402177,-1.0,-0.07093572866397385,55.322987443378366,2020-03-20,STOP LOSS HIT,2.0
2020-03-19,59.09075546264648,61.03646731467495,58.56691024737155,59.72081881991735,271857200,-0.0138983016320349,-0.1643452186165115,-0.0076913772739404,61.05046157836914,63.45749702453613,60.75586950300921,62.630040839686906,63.05431100334922,63.84735756602248,67.6618815616767,-0.0320997755800261,-0.0688136432516591,-0.0274066366588706,-0.0628593902245988,-3.8145239956542127,-2.936271104401594,5.133533012214424,1.00101805452335,0.2813640598889158,-0.0945144047834752,38.41110238447726,0.0693626533434904,0.6300633572708705,1.3156484947576033,0.5238452152749247,-1.0,-0.06936265334349034,54.99206387568597,2020-03-23,STOP LOSS HIT,2.0
2020-03-20,55.33934020996094,60.79264444451166,55.03999854094989,59.67011594836406,401693200,-0.1753067200769136,-0.2068645321570604,-0.0655904384172454,58.6977424621582,62.01414375305176,58.950359738659785,61.17190071374172,61.651589040914985,62.53843181893609,66.74910072080885,-0.0572151859905411,-0.1076335677498142,-0.0612552585719121,-0.1023858253964051,-4.210668901872765,-3.1911506638958285,5.345754291675596,1.0176975711716478,0.2879993811244181,0.4775889695031068,35.00387566958294,0.0761995203593779,4.330775738403119,1.122528496147602,0.2993416690110493,0.0,0.0807014549514313,59.80530548095703,2020-03-27,TIME,5.0
2020-03-23,54.16370391845703,55.16070158535809,51.32479999006741,55.05931255400759,336752800,-0.0736549452110947,-0.1570423086253095,-0.0214730370920522,57.83641662597656,61.00507850646973,57.354807798592205,59.770261354684784,60.290155382286265,61.25001214193931,65.81684910581983,-0.0635017333675885,-0.112144345282453,-0.0556379491557375,-0.1016161166774706,-4.566836963880519,-3.466287923892766,5.763711922258932,1.0105244543914411,0.2846689079301447,-0.1616666650070253,33.98642747830215,0.0775866774725213,0.895608635550559,0.1013890313505001,2.83890392838962,0.0,0.13566864267055623,61.512020111083984,2020-03-30,TIME,5.0
2020-03-24,59.59769058227539,59.79322680600636,56.56083445045727,57.05812501538411,287531200,-0.0236494997033734,-0.1347866220686888,0.0956058099852874,57.54769744873047,60.07664031982422,58.10243539315327,59.73574720020291,60.1642526913752,60.99580882506793,65.35617069666839,0.0356225048859908,-0.0079723122830952,0.0257348109249533,-0.0094169225703858,-4.360361871600453,-3.645102713434304,5.789415923770606,1.0791129798114223,0.2983109769180213,-0.1461653770956025,42.33040860805343,0.0722229407178825,2.539565566891284,0.1955362237309685,0.4972905649268355,0.0,0.030014765882765075,61.38650131225586,2020-03-31,TIME,5.0
2020-03-25,59.26939010620117,62.34245572079971,58.97487753279941,60.53192941719469,303602000,-0.0046619809187612,-0.1085938331007635,-0.005523839046989,57.4921760559082,59.35460243225098,58.49142029750257,59.64247578140257,60.00155040316174,60.73020594524228,64.90529806033749,0.0309122766298621,-0.0014356481647243,0.0133005798926003,-0.0122023563064794,-4.175092115095211,-3.751100593766486,5.723162469274842,1.0756168509442212,0.297946689110352,0.055892369245494,41.985127212939744,0.0714940765035528,1.2625393109935177,1.8105263036050232,0.2945125734017608,0.0,-0.01877665190738435,58.15650939941406,2020-04-01,TIME,5.0
2020-03-26,62.38831329345703,62.44624776872447,59.47215893769996,59.51078437689467,252087200,0.055804969914373,0.0411310739779013,0.0512849852171313,58.15168762207031,59.601074600219725,59.7903846294874,60.19164328381346,60.43550729230633,60.985299383429165,64.71885474427226,0.0728547329343334,0.0467649067056759,0.0434506096602092,0.0323122298238621,-3.7335553608430985,-3.7475915471818086,5.7143589265809815,1.0721646417755044,0.2946731250230783,-0.1696787241190769,46.45369237915051,0.0667057070515999,2.877528916562362,0.0579344752674373,0.0386254391947105,-1.0,-0.06670570705159996,58.226656743460246,2020-04-01,STOP LOSS HIT,4.0
2020-03-27,59.80530548095703,61.767913466106,59.63873647362711,61.01473571142301,204216800,0.0807014549514313,-0.1087527724984526,-0.0422835934326546,59.04488067626953,58.871311569213866,59.79535824664394,60.11437572324218,60.32092514478828,60.80376185997192,64.35488813217484,0.012878759275622,0.0158650094052191,0.0001663546235822,-0.0085479402478261,-3.551126272202921,-3.708298492186032,5.759886969356064,1.0811827793821265,0.2976907967072323,-0.1898961946501052,43.46761995579267,0.0679002252303642,1.2094302304659763,0.7531777546829943,0.1665690073299188,0.0,-0.02555122907189505,58.27720642089844,2020-04-03,TIME,5.0
2020-03-30,61.512020111083984,61.68341820252802,60.20602640105231,60.529509863529455,167976400,0.1356686426705562,0.0520210310166981,0.0281382272370233,60.51454391479492,59.17548027038574,60.36757886812396,60.39390460081055,60.53748786593295,60.91272466783531,64.14430531579774,0.0164832473610562,0.0394849324419857,0.0189578787888796,0.0160979961261235,-3.2315806479624243,-3.6129549233413103,5.405090479904969,1.031480979378936,0.285459872983372,-0.1774604244117036,45.940330922241614,0.0634817052022702,0.9825102475545292,0.1713980914440327,0.3234834624771423,-1.0,-0.0634817052022703,57.60713218399603,2020-04-02,STOP LOSS HIT,3.0
2020-03-31,61.38650131225586,63.3660094986333,60.8336888557072,61.70274302705608,197002000,0.0300147658827649,0.0056554319825503,-0.0020426420272136,60.87230606079102,59.21000175476074,60.70721968283459,60.59242394309961,60.69185394708256,60.98561338236155,63.9400235377576,0.0084471130591197,0.0367589848503951,0.011189470263507,0.0114454794176984,-2.954410155396048,-3.481245969752258,5.168382969251,1.0276059901353392,0.2836369042553811,0.1727957022534119,45.7817317748566,0.0620144058614175,0.3162417148002205,1.6632664715772163,0.5528124565486578,-1.0,-0.06201440586141751,57.579653905465186,2020-04-02,STOP LOSS HIT,2.0
2020-04-01,58.15650939941406,60.04186986399155,57.72681152815292,59.50595387920076,176218400,-0.0187766519073843,-0.0233510964332351,-0.0540521484281768,60.6497299194336,59.0709529876709,59.85698292169442,60.10524103436251,60.230882211142834,60.55036661575424,63.51161508306548,-0.0411085180977969,-0.0154804272151779,-0.0284089414347017,-0.0344403524500427,-2.9612484673112363,-3.377246469264054,4.6226167824672535,1.0217111830357593,0.2851591909589294,-0.1054994365539435,41.784164380540666,0.0652779230946332,1.3494444797866976,0.5359159847907904,0.4296978712611405,0.0,0.1044374098907341,64.230224609375,2020-04-08,TIME,5.0
2020-04-02,59.12695693969727,59.18006600388776,57.18848714731951,58.01891576899804,165934000,-0.0522751166299249,0.0006126419736447,0.0165491303900528,59.99745864868164,59.07457313537598,59.61364092769538,59.90958421542946,60.03016852542546,60.33138051174548,63.18682559096413,-0.0145089763565093,0.0008867402935142,-0.0081639701991763,-0.015045961187759,-2.8554450792186543,-3.2728861912549743,4.1553046899078,1.0229780108887634,0.283729307721244,-0.0583616693829929,43.38372313105656,0.0620262753698521,1.1080411706992308,0.0531090641904867,0.8304286216785286,0.0,0.09414967712116103,64.69374084472656,2020-04-09,TIME,5.0
